Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,C1_5,TS_contained,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,2239261176.000000,2239261176.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C1_5,TS_contained,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,2239261176.000000,2239261176.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,*,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,2809068885,2239261176.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,*,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,2809068885,2239261176.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_contained,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,2239261176.000000,2239261176.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_contained,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,2239261176.000000,2239261176.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,*,ALL,*,QUAL,*,0.0,,1.0,,0,0,2809068885,2239261176.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,7,.,.,7.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,7,.,.,7.000000,0.000000,,
INDEL,D16_PLUS,*,PASS,*,QUAL,*,0.0,,1.0,,0,0,2809068885,2239261176.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,7,.,.,7.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,7,.,.,7.000000,0.000000,,
INDEL,D16_PLUS,TS_contained,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,2239261176.000000,2239261176.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,TS_contained,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,2239261176.000000,2239261176.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D1_5,*,ALL,*,QUAL,*,0.43318,1.0,0.347222,0.604502,0,0,2809068885,2239261176.000000,0.000000,217,.,.,217.000000,0.000000,,,94,.,.,94.000000,0.000000,,,123,.,.,123.000000,0.000000,,,144,.,.,144.000000,0.000000,,,94,.,.,94.000000,0.000000,,,0,.,.,0.000000,0.000000,,,50,.,.,50.000000,0.000000,,
INDEL,D1_5,*,PASS,*,QUAL,*,0.43318,1.0,0.347222,0.604502,0,0,2809068885,2239261176.000000,0.000000,217,.,.,217.000000,0.000000,,,94,.,.,94.000000,0.000000,,,123,.,.,123.000000,0.000000,,,144,.,.,144.000000,0.000000,,,94,.,.,94.000000,0.000000,,,0,.,.,0.000000,0.000000,,,50,.,.,50.000000,0.000000,,
INDEL,D1_5,TS_contained,ALL,*,QUAL,*,0.43318,1.0,0.0,0.604502,0,0,2239261176.000000,2239261176.000000,0.000000,217,.,.,217.000000,0.000000,,,94,.,.,94.000000,0.000000,,,123,.,.,123.000000,0.000000,,,94,.,.,94.000000,0.000000,,,94,.,.,94.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D1_5,TS_contained,PASS,*,QUAL,*,0.43318,1.0,0.0,0.604502,0,0,2239261176.000000,2239261176.000000,0.000000,217,.,.,217.000000,0.000000,,,94,.,.,94.000000,0.000000,,,123,.,.,123.000000,0.000000,,,94,.,.,94.000000,0.000000,,,94,.,.,94.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D6_15,*,ALL,*,QUAL,*,0.8,1.0,0.6,0.888889,0,0,2809068885,2239261176.000000,0.000000,5,.,.,5.000000,0.000000,,,4,.,.,4.000000,0.000000,,,1,.,.,1.000000,0.000000,,,10,.,.,10.000000,0.000000,,,4,.,.,4.000000,0.000000,,,0,.,.,0.000000,0.000000,,,6,.,.,6.000000,0.000000,,
INDEL,D6_15,*,PASS,*,QUAL,*,0.8,1.0,0.6,0.888889,0,0,2809068885,2239261176.000000,0.000000,5,.,.,5.000000,0.000000,,,4,.,.,4.000000,0.000000,,,1,.,.,1.000000,0.000000,,,10,.,.,10.000000,0.000000,,,4,.,.,4.000000,0.000000,,,0,.,.,0.000000,0.000000,,,6,.,.,6.000000,0.000000,,
INDEL,D6_15,TS_contained,ALL,*,QUAL,*,0.8,1.0,0.0,0.888889,0,0,2239261176.000000,2239261176.000000,0.000000,5,.,.,5.000000,0.000000,,,4,.,.,4.000000,0.000000,,,1,.,.,1.000000,0.000000,,,4,.,.,4.000000,0.000000,,,4,.,.,4.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D6_15,TS_contained,PASS,*,QUAL,*,0.8,1.0,0.0,0.888889,0,0,2239261176.000000,2239261176.000000,0.000000,5,.,.,5.000000,0.000000,,,4,.,.,4.000000,0.000000,,,1,.,.,1.000000,0.000000,,,4,.,.,4.000000,0.000000,,,4,.,.,4.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,*,ALL,*,QUAL,*,0.0,,1.0,,0,0,2809068885,2239261176.000000,0.000000,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1,.,.,1.000000,0.000000,,,2,.,.,2.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2,.,.,2.000000,0.000000,,
INDEL,I16_PLUS,*,PASS,*,QUAL,*,0.0,,1.0,,0,0,2809068885,2239261176.000000,0.000000,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1,.,.,1.000000,0.000000,,,2,.,.,2.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2,.,.,2.000000,0.000000,,
INDEL,I16_PLUS,TS_contained,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,2239261176.000000,2239261176.000000,0.000000,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,TS_contained,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,2239261176.000000,2239261176.000000,0.000000,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I1_5,*,ALL,*,QUAL,*,0.5,1.0,0.3,0.666667,0,0,2809068885,2239261176.000000,0.000000,98,.,.,98.000000,0.000000,,,49,.,.,49.000000,0.000000,,,49,.,.,49.000000,0.000000,,,70,.,.,70.000000,0.000000,,,49,.,.,49.000000,0.000000,,,0,.,.,0.000000,0.000000,,,21,.,.,21.000000,0.000000,,
INDEL,I1_5,*,PASS,*,QUAL,*,0.5,1.0,0.3,0.666667,0,0,2809068885,2239261176.000000,0.000000,98,.,.,98.000000,0.000000,,,49,.,.,49.000000,0.000000,,,49,.,.,49.000000,0.000000,,,70,.,.,70.000000,0.000000,,,49,.,.,49.000000,0.000000,,,0,.,.,0.000000,0.000000,,,21,.,.,21.000000,0.000000,,
INDEL,I1_5,TS_contained,ALL,*,QUAL,*,0.5,1.0,0.0,0.666667,0,0,2239261176.000000,2239261176.000000,0.000000,98,.,.,98.000000,0.000000,,,49,.,.,49.000000,0.000000,,,49,.,.,49.000000,0.000000,,,49,.,.,49.000000,0.000000,,,49,.,.,49.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I1_5,TS_contained,PASS,*,QUAL,*,0.5,1.0,0.0,0.666667,0,0,2239261176.000000,2239261176.000000,0.000000,98,.,.,98.000000,0.000000,,,49,.,.,49.000000,0.000000,,,49,.,.,49.000000,0.000000,,,49,.,.,49.000000,0.000000,,,49,.,.,49.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I6_15,*,ALL,*,QUAL,*,0.5,1.0,0.666667,0.666667,0,0,2809068885,2239261176.000000,0.000000,2,.,.,2.000000,0.000000,,,1,.,.,1.000000,0.000000,,,1,.,.,1.000000,0.000000,,,3,.,.,3.000000,0.000000,,,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2,.,.,2.000000,0.000000,,
INDEL,I6_15,*,PASS,*,QUAL,*,0.5,1.0,0.666667,0.666667,0,0,2809068885,2239261176.000000,0.000000,2,.,.,2.000000,0.000000,,,1,.,.,1.000000,0.000000,,,1,.,.,1.000000,0.000000,,,3,.,.,3.000000,0.000000,,,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2,.,.,2.000000,0.000000,,
INDEL,I6_15,TS_contained,ALL,*,QUAL,*,0.5,1.0,0.0,0.666667,0,0,2239261176.000000,2239261176.000000,0.000000,2,.,.,2.000000,0.000000,,,1,.,.,1.000000,0.000000,,,1,.,.,1.000000,0.000000,,,1,.,.,1.000000,0.000000,,,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I6_15,TS_contained,PASS,*,QUAL,*,0.5,1.0,0.0,0.666667,0,0,2239261176.000000,2239261176.000000,0.000000,2,.,.,2.000000,0.000000,,,1,.,.,1.000000,0.000000,,,1,.,.,1.000000,0.000000,,,1,.,.,1.000000,0.000000,,,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
SNP,*,*,ALL,*,QUAL,*,0.927711,1.0,0.176132,0.9625,0,0,2809068885,2239261176.000000,0.000000,1079,715.000000,364.000000,1079.000000,0.000000,1.96428571429,,1001,668.000000,333.000000,1001.000000,0.000000,2.00600600601,,78,47.000000,31.000000,78.000000,0.000000,1.51612903226,,1215,794.000000,421.000000,1215.000000,0.000000,1.88598574822,,1001,668.000000,333.000000,1001.000000,0.000000,2.00600600601,,0,0.000000,0.000000,0.000000,0.000000,,,214,126.000000,88.000000,214.000000,0.000000,1.43181818182,
SNP,*,*,PASS,*,QUAL,*,0.927711,1.0,0.176132,0.9625,0,0,2809068885,2239261176.000000,0.000000,1079,715.000000,364.000000,1079.000000,0.000000,1.96428571429,,1001,668.000000,333.000000,1001.000000,0.000000,2.00600600601,,78,47.000000,31.000000,78.000000,0.000000,1.51612903226,,1215,794.000000,421.000000,1215.000000,0.000000,1.88598574822,,1001,668.000000,333.000000,1001.000000,0.000000,2.00600600601,,0,0.000000,0.000000,0.000000,0.000000,,,214,126.000000,88.000000,214.000000,0.000000,1.43181818182,
SNP,*,TS_contained,ALL,*,QUAL,*,0.927711,1.0,0.0,0.9625,0,0,2239261176.000000,2239261176.000000,0.000000,1079,715.000000,364.000000,1079.000000,0.000000,1.96428571429,,1001,668.000000,333.000000,1001.000000,0.000000,2.00600600601,,78,47.000000,31.000000,78.000000,0.000000,1.51612903226,,1001,668.000000,333.000000,1001.000000,0.000000,2.00600600601,,1001,668.000000,333.000000,1001.000000,0.000000,2.00600600601,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,
SNP,*,TS_contained,PASS,*,QUAL,*,0.927711,1.0,0.0,0.9625,0,0,2239261176.000000,2239261176.000000,0.000000,1079,715.000000,364.000000,1079.000000,0.000000,1.96428571429,,1001,668.000000,333.000000,1001.000000,0.000000,2.00600600601,,78,47.000000,31.000000,78.000000,0.000000,1.51612903226,,1001,668.000000,333.000000,1001.000000,0.000000,2.00600600601,,1001,668.000000,333.000000,1001.000000,0.000000,2.00600600601,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,
