Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,D16_PLUS,TS_contained,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,2239261176.000000,2239261176.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,TS_contained,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,2239261176.000000,2239261176.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D1_5,*,ALL,*,QUAL,*,0.552995,1.0,0.4,0.712166,0,0,2809068885,2239261176.000000,0.000000,217,.,.,217.000000,0.000000,,,120,.,.,120.000000,0.000000,,,97,.,.,97.000000,0.000000,,,200,.,.,200.000000,0.000000,,,120,.,.,120.000000,0.000000,,,0,.,.,0.000000,0.000000,,,80,.,.,80.000000,0.000000,,
INDEL,D1_5,*,PASS,*,QUAL,*,0.552995,1.0,0.4,0.712166,0,0,2809068885,2239261176.000000,0.000000,217,.,.,217.000000,0.000000,,,120,.,.,120.000000,0.000000,,,97,.,.,97.000000,0.000000,,,200,.,.,200.000000,0.000000,,,120,.,.,120.000000,0.000000,,,0,.,.,0.000000,0.000000,,,80,.,.,80.000000,0.000000,,
INDEL,D1_5,TS_contained,ALL,*,QUAL,*,0.552995,1.0,0.0,0.712166,0,0,2239261176.000000,2239261176.000000,0.000000,217,.,.,217.000000,0.000000,,,120,.,.,120.000000,0.000000,,,97,.,.,97.000000,0.000000,,,120,.,.,120.000000,0.000000,,,120,.,.,120.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D1_5,TS_contained,PASS,*,QUAL,*,0.552995,1.0,0.0,0.712166,0,0,2239261176.000000,2239261176.000000,0.000000,217,.,.,217.000000,0.000000,,,120,.,.,120.000000,0.000000,,,97,.,.,97.000000,0.000000,,,120,.,.,120.000000,0.000000,,,120,.,.,120.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D6_15,*,ALL,*,QUAL,*,0.8,1.0,0.5,0.888889,0,0,2809068885,2239261176.000000,0.000000,5,.,.,5.000000,0.000000,,,4,.,.,4.000000,0.000000,,,1,.,.,1.000000,0.000000,,,8,.,.,8.000000,0.000000,,,4,.,.,4.000000,0.000000,,,0,.,.,0.000000,0.000000,,,4,.,.,4.000000,0.000000,,
INDEL,D6_15,*,PASS,*,QUAL,*,0.8,1.0,0.5,0.888889,0,0,2809068885,2239261176.000000,0.000000,5,.,.,5.000000,0.000000,,,4,.,.,4.000000,0.000000,,,1,.,.,1.000000,0.000000,,,8,.,.,8.000000,0.000000,,,4,.,.,4.000000,0.000000,,,0,.,.,0.000000,0.000000,,,4,.,.,4.000000,0.000000,,
INDEL,D6_15,TS_contained,ALL,*,QUAL,*,0.8,1.0,0.0,0.888889,0,0,2239261176.000000,2239261176.000000,0.000000,5,.,.,5.000000,0.000000,,,4,.,.,4.000000,0.000000,,,1,.,.,1.000000,0.000000,,,4,.,.,4.000000,0.000000,,,4,.,.,4.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D6_15,TS_contained,PASS,*,QUAL,*,0.8,1.0,0.0,0.888889,0,0,2239261176.000000,2239261176.000000,0.000000,5,.,.,5.000000,0.000000,,,4,.,.,4.000000,0.000000,,,1,.,.,1.000000,0.000000,,,4,.,.,4.000000,0.000000,,,4,.,.,4.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,*,ALL,*,QUAL,*,0.0,,1.0,,0,0,2809068885,2239261176.000000,0.000000,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1,.,.,1.000000,0.000000,,,2,.,.,2.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2,.,.,2.000000,0.000000,,
INDEL,I16_PLUS,*,PASS,*,QUAL,*,0.0,,1.0,,0,0,2809068885,2239261176.000000,0.000000,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1,.,.,1.000000,0.000000,,,2,.,.,2.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2,.,.,2.000000,0.000000,,
INDEL,I16_PLUS,TS_contained,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,2239261176.000000,2239261176.000000,0.000000,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,TS_contained,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,2239261176.000000,2239261176.000000,0.000000,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I1_5,*,ALL,*,QUAL,*,0.642857,1.0,0.416667,0.782609,0,0,2809068885,2239261176.000000,0.000000,98,.,.,98.000000,0.000000,,,63,.,.,63.000000,0.000000,,,35,.,.,35.000000,0.000000,,,108,.,.,108.000000,0.000000,,,63,.,.,63.000000,0.000000,,,0,.,.,0.000000,0.000000,,,45,.,.,45.000000,0.000000,,
INDEL,I1_5,*,PASS,*,QUAL,*,0.642857,1.0,0.416667,0.782609,0,0,2809068885,2239261176.000000,0.000000,98,.,.,98.000000,0.000000,,,63,.,.,63.000000,0.000000,,,35,.,.,35.000000,0.000000,,,108,.,.,108.000000,0.000000,,,63,.,.,63.000000,0.000000,,,0,.,.,0.000000,0.000000,,,45,.,.,45.000000,0.000000,,
INDEL,I1_5,TS_contained,ALL,*,QUAL,*,0.642857,1.0,0.0,0.782609,0,0,2239261176.000000,2239261176.000000,0.000000,98,.,.,98.000000,0.000000,,,63,.,.,63.000000,0.000000,,,35,.,.,35.000000,0.000000,,,63,.,.,63.000000,0.000000,,,63,.,.,63.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I1_5,TS_contained,PASS,*,QUAL,*,0.642857,1.0,0.0,0.782609,0,0,2239261176.000000,2239261176.000000,0.000000,98,.,.,98.000000,0.000000,,,63,.,.,63.000000,0.000000,,,35,.,.,35.000000,0.000000,,,63,.,.,63.000000,0.000000,,,63,.,.,63.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I6_15,*,ALL,*,QUAL,*,0.5,1.0,0.666667,0.666667,0,0,2809068885,2239261176.000000,0.000000,2,.,.,2.000000,0.000000,,,1,.,.,1.000000,0.000000,,,1,.,.,1.000000,0.000000,,,3,.,.,3.000000,0.000000,,,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2,.,.,2.000000,0.000000,,
INDEL,I6_15,*,PASS,*,QUAL,*,0.5,1.0,0.666667,0.666667,0,0,2809068885,2239261176.000000,0.000000,2,.,.,2.000000,0.000000,,,1,.,.,1.000000,0.000000,,,1,.,.,1.000000,0.000000,,,3,.,.,3.000000,0.000000,,,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2,.,.,2.000000,0.000000,,
INDEL,I6_15,TS_contained,ALL,*,QUAL,*,0.5,1.0,0.0,0.666667,0,0,2239261176.000000,2239261176.000000,0.000000,2,.,.,2.000000,0.000000,,,1,.,.,1.000000,0.000000,,,1,.,.,1.000000,0.000000,,,1,.,.,1.000000,0.000000,,,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I6_15,TS_contained,PASS,*,QUAL,*,0.5,1.0,0.0,0.666667,0,0,2239261176.000000,2239261176.000000,0.000000,2,.,.,2.000000,0.000000,,,1,.,.,1.000000,0.000000,,,1,.,.,1.000000,0.000000,,,1,.,.,1.000000,0.000000,,,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
SNP,*,*,ALL,*,QUAL,*,0.824838,1.0,0.17055,0.904012,0,0,2809068885,2239261176.000000,0.000000,1079,715.000000,364.000000,1079.000000,0.000000,1.96428571429,,890,594.000000,296.000000,890.000000,0.000000,2.00675675676,,189,121.000000,68.000000,189.000000,0.000000,1.77941176471,,1073,699.000000,374.000000,1073.000000,0.000000,1.86898395722,,890,594.000000,296.000000,890.000000,0.000000,2.00675675676,,0,0.000000,0.000000,0.000000,0.000000,,,183,105.000000,78.000000,183.000000,0.000000,1.34615384615,
SNP,*,*,PASS,*,QUAL,*,0.824838,1.0,0.17055,0.904012,0,0,2809068885,2239261176.000000,0.000000,1079,715.000000,364.000000,1079.000000,0.000000,1.96428571429,,890,594.000000,296.000000,890.000000,0.000000,2.00675675676,,189,121.000000,68.000000,189.000000,0.000000,1.77941176471,,1073,699.000000,374.000000,1073.000000,0.000000,1.86898395722,,890,594.000000,296.000000,890.000000,0.000000,2.00675675676,,0,0.000000,0.000000,0.000000,0.000000,,,183,105.000000,78.000000,183.000000,0.000000,1.34615384615,
SNP,*,TS_contained,ALL,*,QUAL,*,0.824838,1.0,0.0,0.904012,0,0,2239261176.000000,2239261176.000000,0.000000,1079,715.000000,364.000000,1079.000000,0.000000,1.96428571429,,890,594.000000,296.000000,890.000000,0.000000,2.00675675676,,189,121.000000,68.000000,189.000000,0.000000,1.77941176471,,890,594.000000,296.000000,890.000000,0.000000,2.00675675676,,890,594.000000,296.000000,890.000000,0.000000,2.00675675676,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,
SNP,*,TS_contained,PASS,*,QUAL,*,0.824838,1.0,0.0,0.904012,0,0,2239261176.000000,2239261176.000000,0.000000,1079,715.000000,364.000000,1079.000000,0.000000,1.96428571429,,890,594.000000,296.000000,890.000000,0.000000,2.00675675676,,189,121.000000,68.000000,189.000000,0.000000,1.77941176471,,890,594.000000,296.000000,890.000000,0.000000,2.00675675676,,890,594.000000,296.000000,890.000000,0.000000,2.00675675676,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,
